CodigoItem	DescricaoItem	CodNovo_GrupoEstoque	NomeNovo_GrupoEstoque	Cod_GrupoEstoque_Old	NomeGrupoEstoque_Old	CodNovo_SubGrupo	NomeNovo_SubGrupo	Cod_SubGrupo_Old	NomeSubGrupo_Old	CodNovo_FC	NomeNovo_FC	CodFC_Old	NomeFC_Old
001257	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 40 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA34549	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001258	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 41 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001259	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 41 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001260	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 41 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA34549	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001261	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 42 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001262	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 42 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001263	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 42 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA34549	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001265	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 43 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001264	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 43 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001266	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 43 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA34549	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001267	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 44 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001268	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 44 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001269	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 44 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA34549	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
1013332	BOTINA SEG MAT COURO COR MARRON  SOLADO PU BIDENSIDADE NUM 42 CANO CURTO BICO POLIPROPILENO FECHAM CADARÇO	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000147	EPI
001270	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 38 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA 28474	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001271	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 38 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001273	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 38 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28511	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001272	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 38 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA43069	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001274	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 38 CANO CURTO BICO PLAST FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001275	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 39 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA 28474	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001277	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 39 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001278	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 39 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28511	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001276	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 39 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA43069	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001279	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 39 CANO CURTO BICO PLAST FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001280	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 40 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA 28474	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001282	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 40 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001283	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 40 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA43069	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001284	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 40 CANO CURTO BICO PLAST FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001285	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 41 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA 28474	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001286	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 41 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001288	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 41 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28511	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001287	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 41 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA43069	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001289	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 41 CANO CURTO BICO PLAST FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001290	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 42 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA 28474	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001292	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 42 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001293	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 42 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28511	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001291	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 42 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA43069	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001294	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 42 CANO CURTO BICO PLAST FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001295	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 43 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA 28474	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001296	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 43 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001298	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 43 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28511	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001297	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 43 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA43069	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001299	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 43 CANO CURTO BICO PLAST FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001300	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 44 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA 28474	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001301	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 44 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001303	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 44 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA28511	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001302	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 44 CANO CURTO BICO ACO FECHAM ELASTICO LATERAL CA43069	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
001304	BOTINA SEG MAT COURO HIDROFUGADO COR PT SOLADO PU BIDEN PT NUM 44 CANO CURTO BICO PLAST FECHAM ELASTICO LATERAL CA28030	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
1013326	BOTINA SEG MAT NOBUCK COR MARRON SOLADO PU BIDEN PT NUM 38 CANO CURTO BICO POLIPROPILENO FECHAM CADARÇO	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000147	EPI
1013327	BOTINA SEG MAT NOBUCK COR MARRON SOLADO PU BIDEN PT NUM 39 CANO CURTO BICO POLIPROPILENO FECHAM CADARÇO	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000147	EPI
1013328	BOTINA SEG MAT NOBUCK COR MARRON SOLADO PU BIDEN PT NUM 40 CANO CURTO BICO POLIPROPILENO FECHAM CADARÇO	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000147	EPI
1013329	BOTINA SEG MAT NOBUCK COR MARRON SOLADO PU BIDEN PT NUM 41 CANO CURTO BICO POLIPROPILENO FECHAM CADARÇO	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000147	EPI
1013325	BOTINA SEG MAT NOBUCK COR MARRON SOLADO PU BIDEN PT NUM 42 CANO CURTO BICO POLIPROPILENO FECHAM CADARÇO	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000147	EPI
1013330	BOTINA SEG MAT NOBUCK COR MARRON SOLADO PU BIDEN PT NUM 43 CANO CURTO BICO POLIPROPILENO FECHAM CADARÇO	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000147	EPI
1013331	BOTINA SEG MAT NOBUCK COR MARRON SOLADO PU BIDEN PT NUM 44 CANO CURTO BICO POLIPROPILENO FECHAM CADARÇO	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000147	EPI
101010	BOTINA SEGURANCA MAT COURO COR MARROM N 44 CANO LONGO C/CADARCO PALMILHA EVA BIQUEIRA COMPOSITE SOLADO PU CA 43377	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000043	HIGIENE, SAUDE E SEGURANCA	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
1013259	BOTINA SEGURANCA MAT NOBUCK COR PT N38 CANO LONGO FIX CADARCO PALMILHA EVA BIQ PP SOLADO PU CA 37455	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
1013260	BOTINA SEGURANCA MAT NOBUCK COR PT N39 CANO LONGO FIX CADARCO PALMILHA EVA BIQ PP SOLADO PU CA 37455	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
1013261	BOTINA SEGURANCA MAT NOBUCK COR PT N40 CANO LONGO FIX CADARCO PALMILHA EVA BIQ PP SOLADO PU CA 37455	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
1013262	BOTINA SEGURANCA MAT NOBUCK COR PT N41 CANO LONGO FIX CADARCO PALMILHA EVA BIQ PP SOLADO PU CA 37455	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
1013263	BOTINA SEGURANCA MAT NOBUCK COR PT N42 CANO LONGO FIX CADARCO PALMILHA EVA BIQ PP SOLADO PU CA 37455	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
1013264	BOTINA SEGURANCA MAT NOBUCK COR PT N43 CANO LONGO FIX CADARCO PALMILHA EVA BIQ PP SOLADO PU CA 37455	7000023	UNIFORME/EPI-EQUIP PROTECAO	00000029	MATERIAL USO/CONSUMO	00000136	HIGIENE, SAUDE E SEGURANCA	00000042	EPI	00000022	EQUIPAMENTOS PROTECAO INDIVIDU	00000022	EQUIPAMENTOS PROTECAO INDIVIDU
