CodigoItem	DescricaoItem	CodNovo_GrupoEstoque	NomeNovo_GrupoEstoque	Cod_GrupoEstoque_Old	NomeGrupoEstoque_Old	CodNovo_SubGrupo	NomeNovo_SubGrupo	Cod_SubGrupo_Old	NomeSubGrupo_Old	CodNovo_FC	NomeNovo_FC	CodFC_Old	NomeFC_Old
10039042	DESODORANTE AEROSSOL FRAGRANCIA TALCO FRASCO 360ML	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
10039637	DESODORIZADOR AEROSOL AROMA CAPIM LIMAO 400ML	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0027	LABORATORIO	147	HIGIENE/LIMPEZA E ACESSORIOS	00000222	ACESSORIOS P/EQUIPAMENTOS LABO
10039549	DESODORIZADOR AEROSOL AROMA PETALA ROSA 400ML	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0029	MATERIAIS HIGIENE/LIMPEZA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
100397147	DESODORIZADOR P/AMBIENTE SANITARIO GEL ADESIVO AROMA MARINE APLICADOR/REFIL 38G	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
100397865	DESVIADOR P/DUCHA ELETRICA MAT LIGA COBRE/ACO CROMADO C/MANGUEIRA 1,80M	07000012	MATERIAIS MANUTENCAO PREDIAL	07000000	MATERIAL USO/CONSUMO	00000176	MATERIAIS P/CONSTRUCAO CIVIL	00000176	MATERIAIS P/CONSTRUCAO CIVIL	179	HIDRAUL, SANIT. E ACESSORIOS	179	HIDRAUL, SANIT. E ACESSORIOS
200238	DETERGENTE LIQUIDO NEUTRO DESENGRAXANTE EMB 5L	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
200533	DETERGENTE NEUTRO LIQUIDO USO GERAL 500ML	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
14001292	DETERGENTE NEUTRO LIQUIDO USO GERAL EMB 5L	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0029	MATERIAIS HIGIENE/LIMPEZA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
10038310	DIAFRAGMA COMPONENTE APLICACAO FILTRO MODELO RCAC 25DD40021405 K2546 DONALDSON	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	0015	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP
10039422	DIFERENCA DE REFEICAO	07000006	LANCHES E REFEICOES	07000000	MATERIAL USO/CONSUMO	0056	PRODUTOS ALIMENTICIOS	0066	ALIMENTOS E AGUAS P/CONSUMO	00000137	PRODUTOS ALIMENTICIOS	207	ALIMENTOS/AGUAS P/CONS INTERNO
14001759	DIFUSOR DE AROMAS	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000270	HIGIENE, SAUDE E SEGURANCA	0054	HIGIENE, SAUDE E SEGURANCA	147	HIGIENE/LIMPEZA E ACESSORIOS	147	HIGIENE/LIMPEZA E ACESSORIOS
14000939	DIG. IN/COUN MOD 20-50KHZ SI 3W 02CH - 4224200220	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	0015	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP
14000940	DIG. O/P MOD 24VDC 0.5A TTL SO 1W 12CH - 4230301220	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	0015	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP
14000949	DIG.I/O MIX MOD SI/SO 0.5A 8I 4O CH - 4270080420	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	0015	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP
14000938	DIG.I/P MOD 24VDC 0.5A SI 1W 12CH - 4220001220	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	0015	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP
14000239	DIJUNTOR MOTOR SIEMENS 3RV1011-1JA10	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	00000124	MATERIAL USO/CONSUMO	00000130	COMPONENTES MAQUINAS E EQUIP	110	PROTECOES ELETRICAS
10038460	DILUENTE TINTA EPOXI LATA 5L 3005 WEG	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	161	TINTAS, VERNIZES, DILUENTES	161	TINTAS, VERNIZES, DILUENTES
200457	DILUENTE TIPO THINNER P/ LIMPEZA EMB 5L	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	161	TINTAS, VERNIZES, DILUENTES	161	TINTAS, VERNIZES, DILUENTES
14001121	DILUENTE TIPO THINNER P/ LIMPEZA EMB 900ML	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	161	TINTAS, VERNIZES, DILUENTES	161	TINTAS, VERNIZES, DILUENTES
14000695	DILUENTE TIPO TINTA EPOXI APLIC ALQUIDICA EMB 5L	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	161	TINTAS, VERNIZES, DILUENTES	161	TINTAS, VERNIZES, DILUENTES
100037	DILUENTE WEG W-CLEAN 10LT	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	00000175	TINTA, MAT. P/PINTURA, ADESIVO	161	TINTAS, VERNIZES, DILUENTES	161	TINTAS, VERNIZES, DILUENTES
10039019	DISCO ACO CARBONO NORMA AISI D6 (VC-131) DIAM 520MM ALT 20MM	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	0064	MAT. METALICOS RECORTADOS	0064	MAT. METALICOS RECORTADOS	211	METAIS FERROSOS	211	METAIS FERROSOS
1003375	DISCO CORTE DIM 101,6X1X22.22MM LIGA OXIDO AL 13370RPM CONST 2 TELAS LATERAIS TIPO CORTE SERVICO PESADO	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
100236	DISCO CORTE DIM 115X1,6X22,22MM LIGA OXIDO 13.370 RPM 2 TELAS TIPO CORTE PESADO	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000234	ABRASIVOS E MAT. P/POLIMENTO	213	ABRASIVOS	213	ABRASIVOS
10039087	DISCO CORTE DIM 50X10X2MM 2 FUROS 5MM ACO LIGA HSS 2800RPM CONST HRS232 HEXAGONAL ANEL CONTINUO CORTE LINEAR	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
10038454	DISCO CORTE DIM 9.1/4POL LIGA WIDEA 6000RPM TIPO CORTE SERVICO LEVE	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
200182	DISCO DE CORTE 12" - Ø355 X 3,1 X Ø25,4MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
200696	DISCO DE CORTE 178 X 1,6 X 22,23MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
14000344	DISCO DE CORTE NORTON 115 X 1,0 X 22,23MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	00000097	DISCOS DE CORTE/DESBASTE E ACE
14000345	DISCO DE CORTE NORTON 115 X 3,0 X 22,23MM.	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	00000097	DISCOS DE CORTE/DESBASTE E ACE
14000343	DISCO DE CORTE NORTON 180 X 3,0 X 22,23MM.	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000135	MATERIAL USO/CONSUMO	213	ABRASIVOS	00000097	DISCOS DE CORTE/DESBASTE E ACE
200325	DISCO DE DESBASTE 4.1/2" X 1/4" X 7/8"	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	00000097	DISCOS DE CORTE/DESBASTE E ACE
200612	DISCO DE SERRA 10" - DWA03130 - Ø254MM C/ 80 DENTES	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000049	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
100397028	DISCO DESBASTE MAT FIBRA VIDRO DIM 7 POL 6,3MMX7/8 POL ABRASIVO OXIDO ALUM 8500 RPM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000234	ABRASIVOS E MAT. P/POLIMENTO	213	ABRASIVOS	213	ABRASIVOS
14000556	DISCO DIAMANT. TURBO ECO DIAMETRO 110 MM FURO 20 MM	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
14000141	DISCO DO ENCODER STW-230.2.6-4	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	00000121	MATERIAL USO/CONSUMO	00000130	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP
14000165	DISCO DO TENSOR NEWLONG 065261	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	00000121	MATERIAL USO/CONSUMO	00000130	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP
14001314	DISCO FLAP 4.1/2"X7/8" G.120	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000049	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
14001313	DISCO FLAP 4.1/2"X7/8" G.40	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	00000097	DISCOS DE CORTE/DESBASTE E ACE
14000335	DISCO FLAP FIBRA 180 X 22,23MM.	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000049	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
14000336	DISCO FLAP NYLON 115 X 22,23MM.	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000135	MATERIAL USO/CONSUMO	213	ABRASIVOS	00000097	DISCOS DE CORTE/DESBASTE E ACE
14000034	DISCO LATERAL DA LANÇADEIRA 045-14-21	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000121	MATERIAL USO/CONSUMO	213	ABRASIVOS	00000130	COMPONENTES MAQUINAS E EQUIP
10038914	DISCO LIXA DIAM 155MM COSTADO POLIESTER GRANULOMETRIA GRAO 220 TIPO ABRASIVO OXIDO ALUMINIO PCT 10UN	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
10038913	DISCO LIXA DIAM 180MM COSTADO POLIESTER GRANULOMETRIA GRAO 150 TIPO ABRASIVO OXIDO ALUMINIO PCT 10UN	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
10038915	DISCO LIXA DIAM 180MM COSTADO POLIESTER GRANULOMETRIA GRAO 350 TIPO ABRASIVO OXIDO ALUMINIO PCT 10UN	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
10038916	DISCO LIXA DIAM 180MM COSTADO POLIESTER GRANULOMETRIA GRAO 400 TIPO ABRASIVO OXIDO ALUMINIO PCT 10UN	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	0011	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
200230	DISCO MAKITA 185X1,8X20MM - NO.D-51275 - P/ MADEIRA	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000049	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
000280	DISCO PARA MICRONIZACAO RE 417 P30 - 464 DENTES (REV)	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000269	COMPONENTES MAQUINAS E EQUIP	00000120	MATERIAL USO/CONSUMO	00000130	COMPONENTES MAQUINAS E EQUIP	00000130	COMPONENTES MAQUINAS E EQUIP
1003733	DISCO RIGIDO ARMAZENAGEM 256GB CONEXAO SSD	07000022	PARTES/PEÇAS EQUIP. INFORMAT.	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0025	INFORMATICA	00000371	INFORMATICA SUPRIMENTOS, EQUIP	00000371	INFORMATICA SUPRIMENTOS, EQUIP
1003734	DISCO RIGIDO ARMAZENAGEM 500GB CONEXAO SSD	07000022	PARTES/PEÇAS EQUIP. INFORMAT.	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0025	INFORMATICA	00000371	INFORMATICA SUPRIMENTOS, EQUIP	00000371	INFORMATICA SUPRIMENTOS, EQUIP
1003317	DISCO RIGIDO EXTERNO ALIMENTACAO USB ARMAZENAGEM 5TB VELOCIDADE 4.8GB/S CONEXAO MICRO-USB B	07000022	PARTES/PEÇAS EQUIP. INFORMAT.	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0025	INFORMATICA	00000371	INFORMATICA SUPRIMENTOS, EQUIP	00000371	INFORMATICA SUPRIMENTOS, EQUIP
10039391	DISCO RIGIDO SERIAL ATA CAPACIDADE 2TB VEL LEITURA/GRAV 550MB/520MB CONEXAO SATA III	07000022	PARTES/PEÇAS EQUIP. INFORMAT.	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0025	INFORMATICA	00000371	INFORMATICA SUPRIMENTOS, EQUIP	00000371	INFORMATICA SUPRIMENTOS, EQUIP
10038900	DISCO RIGIDO SERIAL ATA CAPACIDADE 8TB VELOCIDADE 6GB/S CONEXAO SATA	07000022	PARTES/PEÇAS EQUIP. INFORMAT.	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0025	INFORMATICA	00000371	INFORMATICA SUPRIMENTOS, EQUIP	00000371	INFORMATICA SUPRIMENTOS, EQUIP
10039360	DISCO RIGIDO SSD ARMAZ 2TB VEL 12GBPS CONEXAO INTERFACE SAS	07000022	PARTES/PEÇAS EQUIP. INFORMAT.	07000000	MATERIAL USO/CONSUMO	00000245	PAPELARIA, INFORMATICA, ESCRIT	0025	INFORMATICA	00000371	INFORMATICA SUPRIMENTOS, EQUIP	00000371	INFORMATICA SUPRIMENTOS, EQUIP
200836	DISCO SERRA CIRCULAR 9 1/4(235MM)X25/20/16MM/ 5/8	07000009	MATERIAL DE CONSUMO	07000000	MATERIAL USO/CONSUMO	00000234	ABRASIVOS E MAT. P/POLIMENTO	00000049	ABRASIVOS, ACABAMENTOS E ACESS	213	ABRASIVOS	213	ABRASIVOS
001218	DISJUNTOR ABB 17,7 KV	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	00000127	MATERIAL USO/CONSUMO	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
1003310	DISJUNTOR BIPOLAR 20A EXTRAIVEL S/TAMPA TENSAO 220V CAPAC INTERRUP 5KA OPERACAO MANUAL PROTECAO INSTANTANEO	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
1003309	DISJUNTOR BIPOLAR 40A EXTRAIVEL S/TAMPA TENSAO 220V CAPAC INTERRUP 5KA OPERACAO MANUAL PROTECAO INSTANTANEO	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
100396966	DISJUNTOR ELETROMAGNETICO 3 POLOS CORRENTE 25A CONTATOS GV2ME TENS 400-440V INTERRUPCAO 15KA	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	00000234	DISJUNTOR
100397852	DISJUNTOR ELETROMAGNETICO TRIPOLAR CORRENTE NOM 50/60HZ CONTATO 1NA+2NF TENSAO 220V INTERRUPCAO 50A	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	00000237	MATERIAIS ELETRICOS	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
100397068	DISJUNTOR ELETROMAGNETICO TRIPOLAR CORRENTE NOM 800A TENSAO 400V INTERRUPCAO 50KA	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
100397025	DISJUNTOR MAGNETICO MONOFASICO 32A TENS 440V INTERRUPCAO 5KA	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
1003311	DISJUNTOR MONOPOLAR C10A STECK TENSAO 220V	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
200567	DISJUNTOR MOTOR MS116 1,6-2,5A	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
10038894	DISJUNTOR TERMOMAGNETICO 1 POLO CORRENTE C40A S/CONTATO TENSAO 127/220V INTERRUPCAO 5KA CURVA DISPARO C FREQ 60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
10038895	DISJUNTOR TERMOMAGNETICO 1 POLO CORRENTE NOM 16A S/CONTATO TENSAO 127/220V INTERRUPCAO 5KA CURVA DISPARO C FREQ 60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
10038770	DISJUNTOR TERMOMAGNETICO 1 POLO CORRENTE NOM 16A TENSAO 220V/440V INTERRUPCAO 3KA CURVA DISPARO C FREQ 50/60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
10038892	DISJUNTOR TERMOMAGNETICO 1 POLO CORRENTE NOM 25A S/CONTATO TENSAO 127/220V INTERRUPCAO 5KA CURVA DISPARO C FREQ 60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
10038893	DISJUNTOR TERMOMAGNETICO 1 POLO CORRENTE NOM 32A S/CONTATO TENSAO 127/220V INTERRUPCAO 5KA CURVA DISPARO C FREQ 60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
10038771	DISJUNTOR TERMOMAGNETICO 2 POLOS CORRENTE NOM 10A TENSAO 220V/440V INTERRUPCAO 3KA CURVA DISPARO C FREQ 50/60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	228	DISJUNTORES E ACESSORIOS
10038367	DISJUNTOR TERMOMAGNETICO 2P CORRENTE 4A TENSAO 220/440V INTERRUP 3KA CURVA C FREQ 50/60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
10038366	DISJUNTOR TERMOMAGNETICO 3P CORRENTE 10A TENSAO 220V INTERRUP 5KA CURVA C FREQ 50/60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
100397526	DISJUNTOR TERMOMAGNETICO 3P CORRENTE 125A TENSAO 415V INTERRUP 25KA CURVA A FREQ 50/60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
100397533	DISJUNTOR TERMOMAGNETICO 3P CORRENTE 200A TENSAO 690V INTERRUP 35KA CURVA A FREQ 50/60HZ	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
10033394	DISJUNTOR TERMOMAGNETICO 3P CORRENTE 250A TENSAO 690V INTERRUP 50KA CURVA A TM-D FREQ 50/60HZ EASYPACT EZC250N SCHNEIDER	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
10033393	DISJUNTOR TERMOMAGNETICO 3P CORRENTE 630A TENSAO 690V INTERRUP 36KA CURVA A TM-D FREQ 50/60HZ EASYPACT CVS630F SCHNEIDER	07000021	PARTES E PEÇAS MANUT. PRODUCAO	07000000	MATERIAL USO/CONSUMO	00000237	MATERIAIS ELETRICOS	0016	ELETRICA	228	DISJUNTORES E ACESSORIOS	110	PROTECOES ELETRICAS
